"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2017","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","90.2",""
"2017","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","81.0",""
"2017","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","84.1",""
"2017","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","71.4",""
"2017","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","105.3",""
"2017","Czechia","Current prices, euro per capita","Gross domestic product at market prices","18,100",""
"2017","Czechia","Current prices, euro per capita","Final consumption expenditure","12,060",""
"2017","Czechia","Current prices, euro per capita","Final consumption expenditure of general government","3,470",""
"2017","Czechia","Current prices, euro per capita","Individual consumption expenditure of general government","1,850",""
"2017","Czechia","Current prices, euro per capita","Collective consumption expenditure of general government","1,620",""
"2017","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","168.6",""
"2017","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","158.6",""
"2017","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","204.6",""
"2017","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","230.8",""
"2017","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","159.8",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","173.5",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","166.4",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","207.5",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","235.6",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","160.3",""
"2017","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","127.4",""
"2017","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","119.9",""
"2017","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","154.6",""
"2017","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","174.4",""
"2017","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","120.8",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","128.7",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","123.4",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","153.9",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","174.8",""
"2017","Denmark","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","118.9",""
"2017","Denmark","Current prices, euro per capita","Gross domestic product at market prices","50,700",""
"2017","Denmark","Current prices, euro per capita","Final consumption expenditure","36,080",""
"2017","Denmark","Current prices, euro per capita","Final consumption expenditure of general government","12,480",""
"2017","Denmark","Current prices, euro per capita","Individual consumption expenditure of general government","8,880",""
"2017","Denmark","Current prices, euro per capita","Collective consumption expenditure of general government","3,600",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","130.5",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","124.5",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","127.7",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","130.3",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","123.3",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","134.3",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","130.6",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","129.6",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","133.0",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","123.8",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","122.2",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","116.6",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","119.6",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","122.0",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","115.5",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","123.4",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","120.1",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","119.1",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","122.2",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","113.7",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices","39,260",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Final consumption expenditure","28,330",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Final consumption expenditure of general government","7,800",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Individual consumption expenditure of general government","5,020",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Collective consumption expenditure of general government","2,780",""
"2017","Estonia","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","60.1",""
"2017","Estonia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","55.7",""
"2017","Estonia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","58.8",""
"2017","Estonia","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","51.5",""
"2017","Estonia","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","71.4",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","61.8",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","58.5",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","59.7",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","52.5",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","71.7",""
"2017","Estonia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","79.2",""
"2017","Estonia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","73.4",""
"2017","Estonia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","77.5",""
"2017","Estonia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","67.8",""
"2017","Estonia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","94.1",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","80.0",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","75.6",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","77.2",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","67.9",""
"2017","Estonia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","92.7",""
"2017","Estonia","Current prices, euro per capita","Gross domestic product at market prices","18,070",""
"2017","Estonia","Current prices, euro per capita","Final consumption expenditure","12,680",""
"2017","Estonia","Current prices, euro per capita","Final consumption expenditure of general government","3,590",""
"2017","Estonia","Current prices, euro per capita","Individual consumption expenditure of general government","1,980",""
"2017","Estonia","Current prices, euro per capita","Collective consumption expenditure of general government","1,610",""
"2017","Ireland","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","205.7",""
"2017","Ireland","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","120.1",""
"2017","Ireland","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","121.5",""
"2017","Ireland","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","130.8",""
"2017","Ireland","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","105.6",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","211.7",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","126.0",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","123.2",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","133.5",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","106.0",""
"2017","Ireland","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","182.4",""
"2017","Ireland","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","106.5",""
"2017","Ireland","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","107.7",""
"2017","Ireland","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","116.0",""
"2017","Ireland","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","93.6",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","184.2",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","109.6",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","107.2",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","116.2",""
"2017","Ireland","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","92.2",""
"2017","Ireland","Current prices, euro per capita","Gross domestic product at market prices","61,870",""
"2017","Ireland","Current prices, euro per capita","Final consumption expenditure","27,320",""
"2017","Ireland","Current prices, euro per capita","Final consumption expenditure of general government","7,410",""
"2017","Ireland","Current prices, euro per capita","Individual consumption expenditure of general government","5,030",""
"2017","Ireland","Current prices, euro per capita","Collective consumption expenditure of general government","2,380",""
"2017","Greece","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","55.7",""
"2017","Greece","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","65.2",""
"2017","Greece","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","54.4",""
"2017","Greece","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","36.9",""
"2017","Greece","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","84.3",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","57.3",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","68.4",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","55.2",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","37.6",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","84.6",""
"2017","Greece","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","67.1",""
"2017","Greece","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","78.5",""
"2017","Greece","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","65.5",""
"2017","Greece","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","44.4",""
"2017","Greece","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","101.5",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","67.8",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","80.9",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","65.2",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","44.5",""
"2017","Greece","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","100.0",""
"2017","Greece","Current prices, euro per capita","Gross domestic product at market prices","16,760","p"
"2017","Greece","Current prices, euro per capita","Final consumption expenditure","14,830","p"
"2017","Greece","Current prices, euro per capita","Final consumption expenditure of general government","3,320","p"
"2017","Greece","Current prices, euro per capita","Individual consumption expenditure of general government","1,420","p"
"2017","Greece","Current prices, euro per capita","Collective consumption expenditure of general government","1,900","p"
"2017","Spain","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","83.0",""
"2017","Spain","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","84.5",""
"2017","Spain","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","76.2",""
"2017","Spain","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","70.6",""
"2017","Spain","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","85.7",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","85.4",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","88.7",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","77.3",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","72.0",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","86.0",""
"2017","Spain","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","91.4",""
"2017","Spain","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","93.1",""
"2017","Spain","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","83.9",""
"2017","Spain","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","77.7",""
"2017","Spain","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","94.4",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","92.3",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","95.8",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","83.5",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","77.9",""
"2017","Spain","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","93.0",""
"2017","Spain","Current prices, euro per capita","Gross domestic product at market prices","24,970","p"
"2017","Spain","Current prices, euro per capita","Final consumption expenditure","19,220","p"
"2017","Spain","Current prices, euro per capita","Final consumption expenditure of general government","4,650","p"
"2017","Spain","Current prices, euro per capita","Individual consumption expenditure of general government","2,720","p"
"2017","Spain","Current prices, euro per capita","Collective consumption expenditure of general government","1,930","p"
"2017","France","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","113.8",""
"2017","France","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","116.9",""
"2017","France","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","132.8",""
"2017","France","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","137.9",""
"2017","France","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","124.2",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","117.1",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","122.6",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","134.7",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","140.7",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","124.6",""
"2017","France","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","103.6",""
"2017","France","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","106.4",""
"2017","France","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","120.9",""
"2017","France","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","125.5",""
"2017","France","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","113.1",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","104.6",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","109.6",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","120.4",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","125.8",""
"2017","France","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","111.4",""
"2017","France","Current prices, euro per capita","Gross domestic product at market prices","34,220","p"
"2017","France","Current prices, euro per capita","Final consumption expenditure","26,590","p"
"2017","France","Current prices, euro per capita","Final consumption expenditure of general government","8,110","p"
"2017","France","Current prices, euro per capita","Individual consumption expenditure of general government","5,310","p"
"2017","France","Current prices, euro per capita","Collective consumption expenditure of general government","2,800","p"
"2017","Croatia","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","39.3",""
"2017","Croatia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","40.3",""
"2017","Croatia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","37.8",""
"2017","Croatia","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","30.6",""
"2017","Croatia","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","50.2",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","40.4",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","42.3",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","38.3",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","31.2",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","50.4",""
"2017","Croatia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","61.4",""
"2017","Croatia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","63.0",""
"2017","Croatia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","59.1",""
"2017","Croatia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","47.8",""
"2017","Croatia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","78.5",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","62.1",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","64.9",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","58.8",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","47.9",""
"2017","Croatia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","77.3",""
"2017","Croatia","Current prices, euro per capita","Gross domestic product at market prices","11,820",""
"2017","Croatia","Current prices, euro per capita","Final consumption expenditure","9,170",""
"2017","Croatia","Current prices, euro per capita","Final consumption expenditure of general government","2,310",""
"2017","Croatia","Current prices, euro per capita","Individual consumption expenditure of general government","1,180",""
"2017","Croatia","Current prices, euro per capita","Collective consumption expenditure of general government","1,130",""
"2017","Italy","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","95.4",""
"2017","Italy","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","99.8",""
"2017","Italy","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","88.5",""
"2017","Italy","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","81.0",""
"2017","Italy","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","101.3",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","98.1",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","104.7",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","89.7",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","82.7",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","101.6",""
"2017","Italy","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","96.7",""
"2017","Italy","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","101.2",""
"2017","Italy","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","89.7",""
"2017","Italy","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","82.2",""
"2017","Italy","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","102.7",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","97.7",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","104.2",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","89.3",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","82.3",""
"2017","Italy","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","101.1",""
"2017","Italy","Current prices, euro per capita","Gross domestic product at market prices","28,690",""
"2017","Italy","Current prices, euro per capita","Final consumption expenditure","22,690",""
"2017","Italy","Current prices, euro per capita","Final consumption expenditure of general government","5,400",""
"2017","Italy","Current prices, euro per capita","Individual consumption expenditure of general government","3,120",""
"2017","Italy","Current prices, euro per capita","Collective consumption expenditure of general government","2,280",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","77.5",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","82.5",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","57.2",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","46.8",""
"2017","Cyprus","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","75.0",""
"2017","Cyprus","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","79.8",""
